event_id,customer_id,session_id,event_type,event_timestamp
E0000457,C00224,S000141,purchase,2024-07-24 09:24:00
E0000458,C00139,S000142,page_view,2024-04-16 09:00:00
E0000459,C00139,S000142,product_view,2024-04-16 09:02:00
E0000460,C00139,S000142,add_to_cart,2024-04-16 09:12:00
E0000461,C00139,S000142,checkout,2024-04-16 09:16:00
E0000462,C01532,S000143,page_view,2024-01-15 09:00:00
E0000463,C01532,S000143,product_view,2024-01-15 09:10:00
E0000464,C01532,S000143,add_to_cart,2024-01-15 09:21:00
E0000465,C01532,S000143,checkout,2024-01-15 09:23:00
E0000466,C01532,S000143,purchase,2024-01-15 09:29:00
E0000467,C01681,S000144,page_view,2025-08-26 09:00:00
E0000468,C01681,S000144,product_view,2025-08-26 09:01:00
E0000469,C01681,S000144,add_to_cart,2025-08-26 09:05:00
E0000470,C01111,S000145,page_view,2025-12-27 09:00:00
E0000471,C01111,S000145,product_view,2025-12-27 09:08:00
E0000472,C01111,S000145,add_to_cart,2025-12-27 09:16:00
E0000473,C01296,S000146,page_view,2025-01-31 09:00:00
E0000474,C01296,S000146,product_view,2025-01-31 09:14:00
E0000475,C01296,S000146,add_to_cart,2025-01-31 09:26:00
E0000476,C01296,S000146,checkout,2025-01-31 09:32:00
E0000477,C00414,S000147,page_view,2024-11-13 09:00:00
E0000478,C00414,S000147,product_view,2024-11-13 09:01:00
E0000479,C00414,S000147,add_to_cart,2024-11-13 09:11:00
E0000480,C00414,S000147,checkout,2024-11-13 09:19:00
E0000481,C00414,S000147,purchase,2024-11-13 09:28:00
E0000482,C01337,S000148,page_view,2024-07-18 09:00:00
E0000483,C01337,S000148,product_view,2024-07-18 09:01:00
E0000484,C00490,S000149,page_view,2024-06-13 09:00:00
E0000485,C00490,S000149,product_view,2024-06-13 09:12:00
E0000486,C01277,S000150,page_view,2025-12-01 09:00:00
E0000487,C01277,S000150,product_view,2025-12-01 09:14:00
E0000488,C01541,S000151,page_view,2025-01-26 09:00:00
E0000489,C01541,S000151,product_view,2025-01-26 09:04:00
E0000490,C00251,S000152,page_view,2024-12-22 09:00:00
E0000491,C00251,S000152,product_view,2024-12-22 09:15:00
E0000492,C00251,S000152,add_to_cart,2024-12-22 09:17:00
E0000493,C01690,S000153,page_view,2024-04-17 09:00:00
E0000494,C01690,S000153,product_view,2024-04-17 09:02:00
E0000495,C01690,S000153,add_to_cart,2024-04-17 09:11:00
E0000496,C01690,S000153,checkout,2024-04-17 09:17:00
E0000497,C00927,S000154,page_view,2025-05-20 09:00:00
E0000498,C00927,S000154,product_view,2025-05-20 09:02:00
E0000499,C00927,S000154,add_to_cart,2025-05-20 09:14:00
E0000500,C00927,S000154,checkout,2025-05-20 09:28:00
E0000501,C00927,S000154,purchase,2025-05-20 09:37:00
E0000502,C00467,S000155,page_view,2024-03-01 09:00:00
E0000503,C00467,S000155,product_view,2024-03-01 09:15:00
E0000504,C00897,S000156,page_view,2024-10-03 09:00:00
E0000505,C00897,S000156,product_view,2024-10-03 09:01:00
E0000506,C00897,S000156,add_to_cart,2024-10-03 09:11:00
E0000507,C01713,S000157,page_view,2024-01-14 09:00:00
E0000508,C01713,S000157,product_view,2024-01-14 09:04:00
E0000509,C01713,S000157,add_to_cart,2024-01-14 09:11:00
E0000510,C01713,S000157,checkout,2024-01-14 09:20:00
E0000511,C01713,S000157,purchase,2024-01-14 09:30:00
E0000512,C01223,S000158,page_view,2025-04-28 09:00:00
E0000513,C01223,S000158,product_view,2025-04-28 09:11:00
E0000514,C01538,S000159,page_view,2025-04-21 09:00:00
E0000515,C01538,S000159,product_view,2025-04-21 09:02:00
E0000516,C01724,S000160,page_view,2025-02-28 09:00:00
E0000517,C01724,S000160,product_view,2025-02-28 09:08:00
E0000518,C01724,S000160,add_to_cart,2025-02-28 09:20:00
E0000519,C01724,S000160,checkout,2025-02-28 09:32:00
E0000520,C00730,S000161,page_view,2024-06-30 09:00:00
E0000521,C00730,S000161,product_view,2024-06-30 09:06:00
E0000522,C00730,S000161,add_to_cart,2024-06-30 09:11:00
E0000523,C00730,S000161,checkout,2024-06-30 09:16:00
E0000524,C00730,S000161,purchase,2024-06-30 09:30:00
E0000525,C00662,S000162,page_view,2024-05-22 09:00:00
E0000526,C00662,S000162,product_view,2024-05-22 09:12:00
E0000527,C00662,S000162,add_to_cart,2024-05-22 09:26:00
E0000528,C00662,S000162,checkout,2024-05-22 09:36:00
E0000529,C01067,S000163,page_view,2025-01-09 09:00:00
E0000530,C01067,S000163,product_view,2025-01-09 09:02:00
E0000531,C01067,S000163,add_to_cart,2025-01-09 09:04:00
E0000532,C01067,S000163,checkout,2025-01-09 09:10:00
E0000533,C01067,S000163,purchase,2025-01-09 09:18:00
E0000534,C01771,S000164,page_view,2024-12-18 09:00:00
E0000535,C01771,S000164,product_view,2024-12-18 09:02:00
E0000536,C00862,S000165,page_view,2025-05-21 09:00:00
E0000537,C00862,S000165,product_view,2025-05-21 09:01:00
E0000538,C00862,S000165,add_to_cart,2025-05-21 09:02:00
E0000539,C00862,S000165,checkout,2025-05-21 09:15:00
E0000540,C01247,S000166,page_view,2025-07-11 09:00:00
E0000541,C01247,S000166,product_view,2025-07-11 09:04:00
E0000542,C01247,S000166,add_to_cart,2025-07-11 09:08:00
E0000543,C01247,S000166,checkout,2025-07-11 09:22:00
E0000544,C01439,S000167,page_view,2024-03-02 09:00:00
E0000545,C01439,S000167,product_view,2024-03-02 09:03:00
E0000546,C01439,S000167,add_to_cart,2024-03-02 09:09:00
E0000547,C01888,S000168,page_view,2025-10-02 09:00:00
E0000548,C01888,S000168,product_view,2025-10-02 09:05:00
E0000549,C00416,S000169,page_view,2025-12-05 09:00:00
E0000550,C00416,S000169,product_view,2025-12-05 09:04:00
E0000551,C00416,S000169,add_to_cart,2025-12-05 09:17:00
E0000552,C01278,S000170,page_view,2025-01-03 09:00:00
E0000553,C01278,S000170,product_view,2025-01-03 09:03:00
E0000554,C01278,S000170,add_to_cart,2025-01-03 09:09:00
E0000555,C01769,S000171,page_view,2024-12-11 09:00:00
E0000556,C01769,S000171,product_view,2024-12-11 09:12:00
E0000557,C01769,S000171,add_to_cart,2024-12-11 09:21:00
E0000558,C00394,S000172,page_view,2025-07-02 09:00:00
E0000559,C00394,S000172,product_view,2025-07-02 09:09:00
E0000560,C00341,S000173,page_view,2024-10-02 09:00:00
E0000561,C00341,S000173,product_view,2024-10-02 09:11:00
E0000562,C00182,S000174,page_view,2025-01-21 09:00:00
E0000563,C00182,S000174,product_view,2025-01-21 09:02:00
E0000564,C00182,S000174,add_to_cart,2025-01-21 09:14:00
E0000565,C01904,S000175,page_view,2025-12-05 09:00:00
E0000566,C01904,S000175,product_view,2025-12-05 09:09:00
E0000567,C01904,S000175,add_to_cart,2025-12-05 09:16:00
E0000568,C01904,S000175,checkout,2025-12-05 09:24:00
E0000569,C01904,S000175,purchase,2025-12-05 09:29:00
E0000570,C01952,S000176,page_view,2024-08-08 09:00:00
E0000571,C01952,S000176,product_view,2024-08-08 09:11:00
E0000572,C01952,S000176,add_to_cart,2024-08-08 09:15:00
E0000573,C01952,S000176,checkout,2024-08-08 09:21:00
E0000574,C01952,S000176,purchase,2024-08-08 09:26:00
E0000575,C01783,S000177,page_view,2025-12-12 09:00:00
E0000576,C01783,S000177,product_view,2025-12-12 09:03:00
E0000577,C01783,S000177,add_to_cart,2025-12-12 09:05:00
E0000578,C00252,S000178,page_view,2025-09-17 09:00:00
E0000579,C00252,S000178,product_view,2025-09-17 09:03:00
E0000580,C00252,S000178,add_to_cart,2025-09-17 09:13:00
E0000581,C00252,S000178,checkout,2025-09-17 09:15:00
E0000582,C00252,S000178,purchase,2025-09-17 09:27:00
E0000583,C00457,S000179,page_view,2024-05-22 09:00:00
E0000584,C00457,S000179,product_view,2024-05-22 09:09:00
E0000585,C00457,S000179,add_to_cart,2024-05-22 09:10:00
E0000586,C00457,S000179,checkout,2024-05-22 09:23:00
E0000587,C00493,S000180,page_view,2025-12-02 09:00:00
E0000588,C00493,S000180,product_view,2025-12-02 09:10:00
E0000589,C01028,S000181,page_view,2025-01-04 09:00:00
E0000590,C01028,S000181,product_view,2025-01-04 09:05:00
E0000591,C01105,S000182,page_view,2025-09-19 09:00:00
E0000592,C01105,S000182,product_view,2025-09-19 09:03:00
E0000593,C01105,S000182,add_to_cart,2025-09-19 09:18:00
E0000594,C01105,S000182,checkout,2025-09-19 09:33:00
E0000595,C00008,S000183,page_view,2024-02-22 09:00:00
E0000596,C00008,S000183,product_view,2024-02-22 09:15:00
E0000597,C00416,S000184,page_view,2024-06-11 09:00:00
E0000598,C00416,S000184,product_view,2024-06-11 09:09:00
E0000599,C01368,S000185,page_view,2024-11-06 09:00:00
E0000600,C01368,S000185,product_view,2024-11-06 09:14:00
E0000601,C01368,S000185,add_to_cart,2024-11-06 09:19:00
E0000602,C01368,S000185,checkout,2024-11-06 09:29:00
E0000603,C01368,S000185,purchase,2024-11-06 09:38:00
E0000604,C00874,S000186,page_view,2025-05-30 09:00:00
E0000605,C00874,S000186,product_view,2025-05-30 09:10:00
E0000606,C00399,S000187,page_view,2024-05-31 09:00:00
E0000607,C00399,S000187,product_view,2024-05-31 09:13:00
E0000608,C00856,S000188,page_view,2024-06-25 09:00:00
E0000609,C00856,S000188,product_view,2024-06-25 09:14:00
E0000610,C00856,S000188,add_to_cart,2024-06-25 09:29:00
E0000611,C01281,S000189,page_view,2024-08-03 09:00:00
E0000612,C01281,S000189,product_view,2024-08-03 09:05:00
E0000613,C01281,S000189,add_to_cart,2024-08-03 09:06:00
E0000614,C01281,S000189,checkout,2024-08-03 09:15:00
E0000615,C00042,S000190,page_view,2025-08-13 09:00:00
E0000616,C00042,S000190,product_view,2025-08-13 09:03:00
E0000617,C00042,S000190,add_to_cart,2025-08-13 09:12:00
E0000618,C00042,S000190,checkout,2025-08-13 09:21:00
E0000619,C00042,S000190,purchase,2025-08-13 09:32:00
E0000620,C01793,S000191,page_view,2025-11-11 09:00:00
E0000621,C01793,S000191,product_view,2025-11-11 09:04:00
E0000622,C01793,S000191,add_to_cart,2025-11-11 09:06:00
E0000623,C01135,S000192,page_view,2024-10-27 09:00:00
E0000624,C01135,S000192,product_view,2024-10-27 09:07:00
E0000625,C00808,S000193,page_view,2024-06-04 09:00:00
E0000626,C00808,S000193,product_view,2024-06-04 09:09:00
E0000627,C00808,S000193,add_to_cart,2024-06-04 09:13:00
E0000628,C00808,S000193,checkout,2024-06-04 09:25:00
E0000629,C00808,S000193,purchase,2024-06-04 09:30:00
E0000630,C00582,S000194,page_view,2025-11-14 09:00:00
E0000631,C00582,S000194,product_view,2025-11-14 09:08:00
E0000632,C00582,S000194,add_to_cart,2025-11-14 09:10:00
E0000633,C00582,S000194,checkout,2025-11-14 09:17:00
E0000634,C01336,S000195,page_view,2025-12-25 09:00:00
E0000635,C01336,S000195,product_view,2025-12-25 09:04:00
E0000636,C01931,S000196,page_view,2024-04-07 09:00:00
E0000637,C01931,S000196,product_view,2024-04-07 09:01:00
E0000638,C00844,S000197,page_view,2024-08-28 09:00:00
E0000639,C00844,S000197,product_view,2024-08-28 09:13:00
E0000640,C00844,S000197,add_to_cart,2024-08-28 09:16:00
E0000641,C00844,S000197,checkout,2024-08-28 09:19:00
E0000642,C00844,S000197,purchase,2024-08-28 09:25:00
E0000643,C01537,S000198,page_view,2024-01-03 09:00:00
E0000644,C01537,S000198,product_view,2024-01-03 09:09:00
E0000645,C01537,S000198,add_to_cart,2024-01-03 09:17:00
E0000646,C01537,S000198,checkout,2024-01-03 09:32:00
E0000647,C01834,S000199,page_view,2025-08-11 09:00:00
E0000648,C01834,S000199,product_view,2025-08-11 09:06:00
E0000649,C00004,S000200,page_view,2025-06-07 09:00:00
E0000650,C00004,S000200,product_view,2025-06-07 09:05:00
E0000651,C01498,S000201,page_view,2025-02-28 09:00:00
E0000652,C01498,S000201,product_view,2025-02-28 09:12:00
E0000653,C01498,S000201,add_to_cart,2025-02-28 09:23:00
E0000654,C01498,S000201,checkout,2025-02-28 09:26:00
E0000655,C00858,S000202,page_view,2025-08-28 09:00:00
E0000656,C00858,S000202,product_view,2025-08-28 09:01:00
E0000657,C01352,S000203,page_view,2024-12-09 09:00:00
E0000658,C01352,S000203,product_view,2024-12-09 09:04:00
E0000659,C01352,S000203,add_to_cart,2024-12-09 09:15:00
E0000660,C01352,S000203,checkout,2024-12-09 09:30:00
E0000661,C01352,S000203,purchase,2024-12-09 09:37:00
E0000662,C00569,S000204,page_view,2024-03-15 09:00:00
E0000663,C00569,S000204,product_view,2024-03-15 09:01:00
E0000664,C00569,S000204,add_to_cart,2024-03-15 09:12:00
E0000665,C00964,S000205,page_view,2024-08-14 09:00:00
E0000666,C00964,S000205,product_view,2024-08-14 09:14:00
E0000667,C00716,S000206,page_view,2024-02-27 09:00:00
E0000668,C00716,S000206,product_view,2024-02-27 09:14:00
E0000669,C01837,S000207,page_view,2024-08-04 09:00:00
E0000670,C01837,S000207,product_view,2024-08-04 09:13:00
E0000671,C01521,S000208,page_view,2024-09-17 09:00:00
E0000672,C01521,S000208,product_view,2024-09-17 09:14:00
E0000673,C00139,S000209,page_view,2025-10-19 09:00:00
E0000674,C00139,S000209,product_view,2025-10-19 09:15:00
E0000675,C00139,S000209,add_to_cart,2025-10-19 09:23:00
E0000676,C00139,S000209,checkout,2025-10-19 09:33:00
E0000677,C01355,S000210,page_view,2025-11-05 09:00:00
E0000678,C01355,S000210,product_view,2025-11-05 09:01:00
E0000679,C01355,S000210,add_to_cart,2025-11-05 09:12:00
E0000680,C01355,S000210,checkout,2025-11-05 09:13:00
E0000681,C00518,S000211,page_view,2025-07-07 09:00:00
E0000682,C00518,S000211,product_view,2025-07-07 09:06:00
E0000683,C00518,S000211,add_to_cart,2025-07-07 09:10:00
E0000684,C01565,S000212,page_view,2024-03-23 09:00:00
E0000685,C01565,S000212,product_view,2024-03-23 09:05:00
E0000686,C00524,S000213,page_view,2024-03-08 09:00:00
E0000687,C00524,S000213,product_view,2024-03-08 09:03:00
E0000688,C00524,S000213,add_to_cart,2024-03-08 09:16:00
E0000689,C01544,S000214,page_view,2025-08-15 09:00:00
E0000690,C01544,S000214,product_view,2025-08-15 09:03:00
E0000691,C01544,S000214,add_to_cart,2025-08-15 09:17:00
E0000692,C01544,S000214,checkout,2025-08-15 09:26:00
E0000693,C01544,S000214,purchase,2025-08-15 09:41:00
E0000694,C00371,S000215,page_view,2024-02-18 09:00:00
E0000695,C00371,S000215,product_view,2024-02-18 09:09:00
E0000696,C00371,S000215,add_to_cart,2024-02-18 09:20:00
E0000697,C00371,S000215,checkout,2024-02-18 09:22:00
E0000698,C00008,S000216,page_view,2024-05-03 09:00:00
E0000699,C00008,S000216,product_view,2024-05-03 09:14:00
E0000700,C00008,S000216,add_to_cart,2024-05-03 09:24:00
E0000701,C00008,S000216,checkout,2024-05-03 09:30:00
E0000702,C00117,S000217,page_view,2025-05-03 09:00:00
E0000703,C00117,S000217,product_view,2025-05-03 09:12:00
E0000704,C01536,S000218,page_view,2025-09-06 09:00:00
E0000705,C01536,S000218,product_view,2025-09-06 09:02:00
E0000706,C00111,S000219,page_view,2024-09-09 09:00:00
E0000707,C00111,S000219,product_view,2024-09-09 09:14:00
E0000708,C00094,S000220,page_view,2024-06-21 09:00:00
E0000709,C00094,S000220,product_view,2024-06-21 09:08:00
E0000710,C00094,S000220,add_to_cart,2024-06-21 09:15:00
E0000711,C00094,S000220,checkout,2024-06-21 09:28:00
E0000712,C01967,S000221,page_view,2024-10-15 09:00:00
E0000713,C01967,S000221,product_view,2024-10-15 09:05:00
E0000714,C01967,S000221,add_to_cart,2024-10-15 09:20:00
E0000715,C01967,S000221,checkout,2024-10-15 09:31:00
E0000716,C01967,S000221,purchase,2024-10-15 09:39:00
E0000717,C01221,S000222,page_view,2025-08-21 09:00:00
E0000718,C01221,S000222,product_view,2025-08-21 09:10:00
E0000719,C01221,S000222,add_to_cart,2025-08-21 09:24:00
E0000720,C01075,S000223,page_view,2024-01-20 09:00:00
E0000721,C01075,S000223,product_view,2024-01-20 09:04:00
E0000722,C01075,S000223,add_to_cart,2024-01-20 09:05:00
E0000723,C00197,S000224,page_view,2024-10-21 09:00:00
E0000724,C00197,S000224,product_view,2024-10-21 09:09:00
E0000725,C00197,S000224,add_to_cart,2024-10-21 09:13:00
E0000726,C00197,S000224,checkout,2024-10-21 09:23:00
E0000727,C00042,S000225,page_view,2024-12-06 09:00:00
E0000728,C00042,S000225,product_view,2024-12-06 09:01:00
E0000729,C00042,S000225,add_to_cart,2024-12-06 09:06:00
E0000730,C00042,S000225,checkout,2024-12-06 09:15:00
E0000731,C01198,S000226,page_view,2024-01-29 09:00:00
E0000732,C01198,S000226,product_view,2024-01-29 09:14:00
E0000733,C00433,S000227,page_view,2025-04-22 09:00:00
E0000734,C00433,S000227,product_view,2025-04-22 09:08:00
E0000735,C00433,S000227,add_to_cart,2025-04-22 09:09:00
E0000736,C00527,S000228,page_view,2025-04-26 09:00:00
E0000737,C00527,S000228,product_view,2025-04-26 09:10:00
E0000738,C00147,S000229,page_view,2025-04-27 09:00:00
E0000739,C00147,S000229,product_view,2025-04-27 09:02:00
E0000740,C00147,S000229,add_to_cart,2025-04-27 09:07:00
E0000741,C01455,S000230,page_view,2024-09-19 09:00:00
E0000742,C01455,S000230,product_view,2024-09-19 09:06:00
E0000743,C01455,S000230,add_to_cart,2024-09-19 09:17:00
E0000744,C01942,S000231,page_view,2025-06-26 09:00:00
E0000745,C01942,S000231,product_view,2025-06-26 09:07:00
E0000746,C01942,S000231,add_to_cart,2025-06-26 09:22:00
E0000747,C01942,S000231,checkout,2025-06-26 09:26:00
E0000748,C00775,S000232,page_view,2025-02-18 09:00:00
E0000749,C00775,S000232,product_view,2025-02-18 09:07:00
E0000750,C00807,S000233,page_view,2025-01-22 09:00:00
E0000751,C00807,S000233,product_view,2025-01-22 09:12:00
E0000752,C00807,S000233,add_to_cart,2025-01-22 09:17:00
E0000753,C00807,S000233,checkout,2025-01-22 09:30:00
E0000754,C01144,S000234,page_view,2024-04-18 09:00:00
E0000755,C01144,S000234,product_view,2024-04-18 09:09:00
E0000756,C01144,S000234,add_to_cart,2024-04-18 09:16:00
E0000757,C01144,S000234,checkout,2024-04-18 09:20:00
E0000758,C01757,S000235,page_view,2024-05-15 09:00:00
E0000759,C01757,S000235,product_view,2024-05-15 09:13:00
E0000760,C01757,S000235,add_to_cart,2024-05-15 09:23:00
E0000761,C01190,S000236,page_view,2024-09-09 09:00:00
E0000762,C01190,S000236,product_view,2024-09-09 09:13:00
E0000763,C00811,S000237,page_view,2025-09-14 09:00:00
E0000764,C00811,S000237,product_view,2025-09-14 09:13:00
E0000765,C00811,S000237,add_to_cart,2025-09-14 09:21:00
E0000766,C01881,S000238,page_view,2025-03-16 09:00:00
E0000767,C01881,S000238,product_view,2025-03-16 09:07:00
E0000768,C01881,S000238,add_to_cart,2025-03-16 09:16:00
E0000769,C01881,S000238,checkout,2025-03-16 09:20:00
E0000770,C00820,S000239,page_view,2025-04-26 09:00:00
E0000771,C00820,S000239,product_view,2025-04-26 09:09:00
E0000772,C01709,S000240,page_view,2025-10-25 09:00:00
E0000773,C01709,S000240,product_view,2025-10-25 09:09:00
E0000774,C00790,S000241,page_view,2024-10-01 09:00:00
E0000775,C00790,S000241,product_view,2024-10-01 09:03:00
E0000776,C00790,S000241,add_to_cart,2024-10-01 09:18:00
E0000777,C00790,S000241,checkout,2024-10-01 09:22:00
E0000778,C01959,S000242,page_view,2025-10-01 09:00:00
E0000779,C01959,S000242,product_view,2025-10-01 09:13:00
E0000780,C01959,S000242,add_to_cart,2025-10-01 09:17:00
E0000781,C01959,S000242,checkout,2025-10-01 09:20:00
E0000782,C01959,S000242,purchase,2025-10-01 09:35:00
E0000783,C01101,S000243,page_view,2024-12-20 09:00:00
E0000784,C01101,S000243,product_view,2024-12-20 09:04:00
E0000785,C01101,S000243,add_to_cart,2024-12-20 09:17:00
E0000786,C01101,S000243,checkout,2024-12-20 09:25:00
E0000787,C01101,S000243,purchase,2024-12-20 09:30:00
E0000788,C00521,S000244,page_view,2025-09-26 09:00:00
E0000789,C00521,S000244,product_view,2025-09-26 09:13:00
E0000790,C00521,S000244,add_to_cart,2025-09-26 09:27:00
E0000791,C00521,S000244,checkout,2025-09-26 09:35:00
E0000792,C00521,S000244,purchase,2025-09-26 09:40:00
E0000793,C01340,S000245,page_view,2025-04-05 09:00:00
E0000794,C01340,S000245,product_view,2025-04-05 09:14:00
E0000795,C01340,S000245,add_to_cart,2025-04-05 09:19:00
E0000796,C00855,S000246,page_view,2025-04-14 09:00:00
E0000797,C00855,S000246,product_view,2025-04-14 09:09:00
E0000798,C00855,S000246,add_to_cart,2025-04-14 09:14:00
E0000799,C01762,S000247,page_view,2024-12-10 09:00:00
E0000800,C01762,S000247,product_view,2024-12-10 09:10:00
E0000801,C00789,S000248,page_view,2024-04-06 09:00:00
